Date,Gold Price,GPRD,GPRD_MA7,GPRD_MA30,USDIDR,GoldReturn,USDReturn,GoldMA14,PriceMA14Ratio,RSI14,Vol30,GPRNorm,MonthSin,MonthCos
2021-08-26,942000.0,114.39,101.92,76.98,14465.7001953125,-0.008456710018223509,0.0011758847999036855,944785.7142857143,0.9970514855976411,48.6275127301857,0.004586561242786236,1.6668973906306208,-0.8660254037844385,-0.5000000000000004
2021-08-27,942000.0,103.81,106.95,78.66,14449.2998046875,0.0,-0.0011343864695634316,945500.0,0.9962982548915917,48.62751273018571,0.004586561242786236,1.5103334389981065,-0.8660254037844385,-0.5000000000000004
2021-08-28,951000.0,116.29,109.95,81.51,14436.533203125,0.009508787969027356,-0.0008839352072902113,946142.8571428572,1.005133625245357,58.65968953482686,0.004810722789096153,1.6834958340848922,-0.8660254037844385,-0.5000000000000004
2021-08-29,951000.0,81.68,112.41,81.53,14423.7666015625,0.0,-0.0008847172400582083,946785.7142857143,1.0044511505092417,58.65968953482687,0.004553408000018517,1.171753397959796,-0.8660254037844385,-0.5000000000000004
2021-08-30,951000.0,107.77,100.68,84.11,14411.0,0.0,-0.0008855006578073634,947428.5714285715,1.0037696019300362,58.65968953482687,0.0044466754036410734,1.5300595580999938,-0.8660254037844385,-0.5000000000000004
2021-08-31,944000.0,203.01,110.64,89.52,14362.0,-0.007387896399889571,-0.0034059741680987844,947428.5714285715,0.9963811821471652,49.30616319152326,0.004652520841595729,2.8000478141668936,-0.8660254037844385,-0.5000000000000004
2021-09-01,941000.0,80.04,115.28,88.46,14246.5,-0.003183026560121101,-0.008074567176621032,947071.4285714285,0.993589260125198,45.926257603248395,0.004685374275705724,1.0956153937664703,-1.0,-1.8369701987210297e-16
2021-09-02,939000.0,106.26,114.12,90.31,14269.2001953125,-0.0021276603771167293,0.001592119425589491,946500.0,0.9920760697305864,43.772021081355106,0.004697592979430332,1.4349666779515378,-1.0,-1.8369701987210297e-16
2021-09-03,937000.0,98.69,113.39,90.6,14245.5,-0.002132196969840711,-0.001662314568114442,945857.1428571428,0.9906358556109349,41.667217795602056,0.004617097238009527,1.323002057587522,-1.0,-1.8369701987210297e-16
2021-09-04,943000.0,52.84,104.33,89.04,14249.0,0.006383000395035289,0.00024566144467201193,945500.0,0.997355896351137,49.51087641398222,0.004754862519545531,0.7100178264939824,-1.0,-1.8369701987210297e-16
